Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Maturity,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2023/11/21,AECI04,ZAG000155235,ZAG000155235 Corp,AECI LIMITED,INDUSTRIAL,Sr Unsecured,77,2023/11/21,21-Nov-23,9.952,JIBAR,135,,100.3519845,100.0520612,0.299923288,100,100,0,,0,,,,,Price,20-Nov-18,11-Nov-21,,,,Price Traded Methodology,
2028/11/29,AGL01,ZAG000155615,ZAG000155615 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,85,2023/11/29,29-Nov-23,10.808,JIBAR,130,,100.2938055,100.2072354,0.086570131,100,100,0,,0,,,,,Price,07-Aug-23,03-Aug-23,,,,Price Traded Methodology,
2029/04/11,AGL02,ZAG000158452,ZAG000158452 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,36,2023/10/11,11-Apr-24,10.9,JIBAR,141,,102.1473903,100.5945136,1.552876712,100,100,0,,0,,,,,Price,15-Aug-23,28-Feb-23,,,,Price Traded Methodology,
2030/05/17,AGL03,ZAG000166125,ZAG000166125 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,73,2023/11/17,17-May-25,10.538,JIBAR,149,,101.4420577,101.0089892,0.433068493,100,100,0,,0,,,,,Price,07-Aug-23,19-Jun-23,,,,Price Traded Methodology,
2032/09/16,AGLG01,ZAG000189580,ZAG000189580 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,13,2023/09/18,16-Sep-27,10.592,JIBAR,190,,102.8143451,100.6669259,2.147419178,100,100,0,,0,,,,,Price,10-Aug-23,03-May-23,,,,Price Traded Methodology,
2033/08/26,AGLG02,ZAG000198334,ZAG000198334 Corp,ABSA GROUP LTD,FINANCIAL,Subordinated,83,2023/11/27,26-Aug-28,10.112,JIBAR,172,,100.1992697,100.0053409,0.193928767,100,100,0,,0,,,,,Price,25-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2099/12/31,AGT04,ZAG000171893,ZAG000171893 Corp,ABSA GROUP LTD,FINANCIAL,Jr Subordinated,52,2023/10/27,27-Oct-25,13,JIBAR,245,,105.2930877,104.0108959,1.282191781,100,100,0,,0,,,,,Price,18-Aug-23,31-May-23,,,,Price Traded Methodology,
2024/05/29,AIR04,ZAG000116369,ZAG000116369 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,85,2023/11/29,29-May-24,9.25,R186,188,10.705,101.34594,98.93841,2.40753,11.855,10.17,0.04,0.719598228,0.683038587,-0.692231877,69.22318769,0.800286993,,Rate,10-Aug-23,22-Feb-23,,,,Illiquid Methodology,
2030/05/29,AIR05,ZAG000116351,ZAG000116351 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,85,2023/11/29,29-May-30,10,R213,150,12.14,92.8807,90.27796,2.60274,13.23,11.4,0.01,4.829489845,4.553115721,-4.228965909,422.8965909,27.74826979,,Rate,09-Jun-23,14-Nov-22,,,,Illiquid Methodology,
2027/11/16,AIRF02,ZAG000191602,ZAG000191602 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,72,2023/11/16,16-Nov-27,10.958,JIBAR,255,,100.4884461,100.0080954,0.480350685,100,100,0,,0,,,,,Price,12-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2029/11/16,AIRF03,ZAG000191610,ZAG000191610 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,72,2023/11/16,16-Nov-29,11.278,JIBAR,283,,100.6799718,100.1855937,0.494378082,100,100,0,,0,,,,,Price,21-Jun-23,20-Jun-23,,,,Price Traded Methodology,
2032/12/05,AIRF04,ZAG000192428,ZAG000192428 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,91,2023/12/05,05-Dec-32,11.792,JIBAR,330,,99.87598901,100.0052164,-0.129227397,100,100,0,,0,,,,,Price,18-Jan-23,27-Aug-23,,,,Price Traded Methodology,
2028/04/30,AIRL01,ZAG000052846,ZAG000052846 Corp,AIRPORTS CO SOUTH AFRICA,FINANCIAL,Sr Unsecured,55,2023/10/30,30-Apr-28,3.64,R210,285,7.11,199.84288,197.02378,2.8191,7.25,6.47,0.05,4.239141368,4.093613411,-8.180795281,818.0795281,19.84727794,,Rate,31-May-23,30-May-23,2.279718715,48.07610661,109.6,Inflation Linked Methodology,
2023/09/22,APF14,ZAG000171075,ZAG000171075 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,17,2023/09/22,22-Sep-23,11.992,JIBAR,350,,102.3392408,100.0065504,2.332690411,100,100,0,,0,,,,,Price,01-Mar-23,16-Dec-21,,,,Price Traded Methodology,
2024/08/07,APF16,ZAG000176967,ZAG000176967 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,63,2023/11/07,07-Aug-24,11.675,JIBAR,325,,100.8084827,100.0088251,0.799657534,100,100,0,,0,,,,,Price,22-Dec-22,19-Jan-22,,,,Price Traded Methodology,
2025/08/25,APF18,ZAG000189150,ZAG000189150 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,78,2023/11/22,22-Aug-25,11.392,JIBAR,300,,100.3174797,100.0053702,0.312109589,100,100,0,,0,,,,,Price,23-Feb-23,27-Aug-23,,,,Price Traded Methodology,
2026/03/02,APF19,ZAG000194069,ZAG000194069 Corp,ACCLRATE PRP FND LTD,FINANCIAL,Secured,90,2023/12/04,02-Mar-26,11.242,JIBAR,275,,99.9120997,100.0044997,-0.0924,100,100,0,,0,,,,,Price,26-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2032/03/31,ASC001,ZAG000194762,ZAG000194762 Corp,ABSA BANK LTD,BANK,Sr Unsecured,27,2023/10/02,30-Sep-28,10.8,JIBAR,230,,101.873798,100.0096884,1.864109589,100,100,0,,0,,,,,Price,20-Mar-23,27-Aug-23,,,,Price Traded Methodology,
2023/09/22,ASC002,ZAG000194887,ZAG000194887 Corp,ABSA BANK LTD,BANK,Sr Unsecured,17,2023/09/22,22-Sep-23,9.492,JIBAR,100,,101.8559466,100.0095575,1.846389041,0,0,0,,0,,,,,Price,15-May-23,27-Aug-23,,,,Price Traded Methodology,
2027/12/20,ASC003,ZAG000195074,ZAG000195074 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Dec-27,11.692,JIBAR,320,,102.3406157,100.0056157,2.335,100,100,0,,0,,,,,Price,27-Mar-23,27-Aug-23,,,,Price Traded Methodology,
2035/02/28,ASC004,ZAG000195041,ZAG000195041 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/11/30,29-Apr-24,11.492,JIBAR,300,,100.030336,99.99922715,0.03110885,100,100,0,,0,,,,,Price,10-May-23,27-Aug-23,,,,Price Traded Methodology,
2024/03/28,ASC005,ZAG000195025,ZAG000195025 Corp,ABSA BANK LTD,BANK,Sr Unsecured,23,2023/09/28,28-Mar-24,9.462,JIBAR,97,,101.6955309,100.0105172,1.685013699,100,100,0,,0,,,,,Price,28-Mar-23,27-Aug-23,,,,Price Traded Methodology,
2028/04/06,ASC013,ZAG000195363,ZAG000195363 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31,2023/10/06,06-Apr-28,11.767,JIBAR,327.5,,101.8466142,100.0090279,1.837586301,100,100,0,,0,,,,,Price,05-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2028/04/06,ASC014,ZAG000195371,ZAG000195371 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31,2023/10/06,06-Apr-28,11.767,JIBAR,327.5,,101.8466142,100.0090279,1.837586301,100,100,0,,0,,,,,Price,05-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2028/04/06,ASC015,ZAG000195389,ZAG000195389 Corp,ABSA BANK LTD,BANK,Sr Unsecured,31,2023/10/06,06-Apr-28,11.767,JIBAR,327.5,,101.8466142,100.0090279,1.837586301,100,100,0,,0,,,,,Price,05-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2023/10/17,ASC016,ZAG000195470,ZAG000195470 Corp,ABSA BANK LTD,BANK,Sr Unsecured,42,2023/10/17,17-Oct-23,9.4,JIBAR,90,,101.2026871,100.0180295,1.184657534,0,0,0,,0,,,,,Price,17-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2028/04/28,ASC020,ZAG000195728,ZAG000195728 Corp,ABSA BANK LTD,BANK,Sr Unsecured,55,2023/10/30,28-Apr-28,10.45,JIBAR,200,,101.0143697,100.012315,1.002054795,100,100,0,,0,,,,,Price,25-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2028/06/20,ASC021,ZAG000195751,ZAG000195751 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-28,10.992,JIBAR,250,,102.2014328,100.0064328,2.195,100,100,0,,0,,,,,Price,26-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2030/06/20,ASC022,ZAG000195819,ZAG000195819 Corp,ABSA BANK LTD,BANK,Sr Unsecured,106,2023/12/20,20-Jun-30,12.48,R2 030,236.5,12.505,102.331607,99.83560697,2.496,13.67,12.45,0,4.664154797,4.38969,,449.20398,26.3486,,Price,04-May-23,08-May-23,,,,Illiquid Methodology,
2027/06/20,ASC023,ZAG000195868,ZAG000195868 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-27,10.562,JIBAR,207,,102.1159446,100.0069446,2.109,100,100,0,,0,,,,,Price,22-May-23,27-Aug-23,,,,Price Traded Methodology,
2028/05/17,ASC024,ZAG000196031,ZAG000196031 Corp,ABSA BANK LTD,BANK,Sr Unsecured,73,2023/11/17,17-May-28,10.408,JIBAR,200,,100.4365803,100.0088542,0.427726027,100,100,0,,0,,,,,Price,16-May-23,27-Aug-23,,,,Price Traded Methodology,
2028/05/26,ASC028,ZAG000196585,ZAG000196585 Corp,ABSA BANK LTD,BANK,Sr Unsecured,83,2023/11/27,26-May-28,10.267,JIBAR,190,,100.1141542,100.0016391,0.112515068,100,100,0,,0,,,,,Price,01-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2026/05/26,ASC029,ZAG000196577,ZAG000196577 Corp,ABSA BANK LTD,BANK,Sr Unsecured,83,2023/11/27,26-May-26,9.967,JIBAR,160,,100.1110315,100.0018041,0.109227397,100,100,0,,0,,,,,Price,25-May-23,27-Aug-23,,,,Price Traded Methodology,
2024/06/13,ASC030,ZAG000196940,ZAG000196940 Corp,ABSA BANK LTD,BANK,Sr Unsecured,8,2023/09/13,13-Jun-24,9.575,JIBAR,110,,102.1046925,100.0060624,2.098630137,0,0,0,,0,,,,,Price,12-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2024/06/14,ASC031,ZAG000196957,ZAG000196957 Corp,ABSA BANK LTD,BANK,Sr Unsecured,9,2023/09/14,14-Jun-24,9.575,JIBAR,110,,102.0788186,100.0064213,2.07239726,0,0,0,,0,,,,,Price,13-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2024/03/15,ASC032,ZAG000196981,ZAG000196981 Corp,ABSA BANK LTD,BANK,Sr Unsecured,10,2023/09/15,15-Mar-24,9.475,JIBAR,100,,102.0316734,100.0068789,2.024794521,0,0,0,,0,,,,,Price,14-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2035/02/28,ASC033,ZAG000197096,ZAG000197096 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/11/30,28-Feb-35,10.992,JIBAR,250,,100.028447,99.99870802,0.029738987,100,100,0,,0,,,,,Price,22-Jun-23,27-Aug-23,,,,Price Traded Methodology,
2029/06/30,ASC034,ZAG000197369,ZAG000197369 Corp,ABSA BANK LTD,BANK,Sr Unsecured,27,2023/10/02,30-Jun-29,10.61,JIBAR,211,,101.8413984,100.0100833,1.831315068,100,100,0,,0,,,,,Price,23-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2030/06/30,ASC035,ZAG000197278,ZAG000197278 Corp,ABSA BANK LTD,BANK,Sr Unsecured,27,2023/10/02,30-Jun-30,10.78,JIBAR,228,,101.870562,100.0099045,1.860657534,100,100,0,,0,,,,,Price,23-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2027/10/17,ASC036,ZAG000197526,ZAG000197526 Corp,ABSA BANK LTD,BANK,Sr Unsecured,42,2023/10/17,17-Oct-27,10.29,JIBAR,179,,101.5916243,100.0128846,1.578739726,100,100,0,,0,,,,,Price,06-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2028/06/20,ASC037,ZAG000197815,ZAG000197815 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-28,12.1,JIBAR,360,,101.4364405,100.0119035,1.424536986,0,0,0,,0,,,,,Price,19-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2028/07/21,ASC038,ZAG000197807,ZAG000197807 Corp,ABSA BANK LTD,BANK,Sr Unsecured,48,2023/10/23,21-Jul-28,10.377,JIBAR,191,,101.2073727,100.013307,1.194065753,100,100,0,,0,,,,,Price,21-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2028/07/21,ASC039,ZAG000197781,ZAG000197781 Corp,ABSA BANK LTD,BANK,Sr Unsecured,48,2023/10/23,21-Jul-28,10.027,JIBAR,156,,101.1677033,100.0139115,1.153791781,100,100,0,,0,,,,,Price,21-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2028/07/21,ASC040,ZAG000197799,ZAG000197799 Corp,ABSA BANK LTD,BANK,Sr Unsecured,48,2023/10/23,21-Jul-28,10.542,JIBAR,207.5,,101.2260671,100.0130151,1.213052055,100,100,0,,0,,,,,Price,01-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2028/06/20,ASC041,ZAG000197906,ZAG000197906 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-28,11.8,JIBAR,335,,101.2135638,100.0131419,1.200421918,0,0,0,,0,,,,,Price,25-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2028/06/20,ASC042,ZAG000197997,ZAG000197997 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-28,11.88,JIBAR,343,,101.0593207,100.0141043,1.045216438,0,0,0,,0,,,,,Price,28-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2028/08/04,ASC043,ZAG000198078,ZAG000198078 Corp,ABSA BANK LTD,BANK,Sr Unsecured,62,2023/11/06,04-Aug-28,10.455,JIBAR,203,,100.8115056,100.0094783,0.802027397,100,100,0,,0,,,,,Price,16-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2028/06/20,ASC045,ZAG000198268,ZAG000198268 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-28,10.375,JIBAR,195,,100.8157056,100.0146755,0.801030137,100,100,0,,0,,,,,Price,10-Aug-23,21-Aug-23,,,,Price Traded Methodology,
2031/08/23,ASC046,ZAG000198532,ZAG000198532 Corp,ABSA BANK LTD,BANK,Sr Unsecured,79,2023/11/23,23-Aug-31,11.397,JIBAR,300.5,,100.2861606,100.0051387,0.281021918,100,100,0,,0,,,,,Price,23-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2030/06/20,ASC047,ZAG000198524,ZAG000198524 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-30,11.812,JIBAR,342,,100.3046808,100.013426,0.291254795,100,100,0,,0,,,,,Rate,23-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2028/08/10,ASC048,ZAG000198615,ZAG000198615 Corp,ABSA BANK LTD,BANK,Sr Unsecured,66,2023/11/10,10-Aug-28,12.077,JIBAR,371,,100.2728318,100.0081304,0.26470137,100,100,0,,0,,,,,Price,24-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2023/11/24,ASC049,ZAG000198771,ZAG000198771 Corp,ABSA BANK LTD,BANK,Sr Unsecured,80,2023/11/24,24-Nov-23,8.817,JIBAR,45,,100.1948631,100.0016138,0.193249315,0,0,0,,0,,,,,Price,23-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2028/08/25,ASC050,ZAG000198797,ZAG000198797 Corp,ABSA BANK LTD,BANK,Sr Unsecured,83,2023/11/27,25-Aug-28,9.917,JIBAR,155,,100.1900748,99.9998858,0.190189041,100,100,0,,0,,,,,Price,24-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2028/08/25,ASC051,ZAG000198839,ZAG000198839 Corp,ABSA BANK LTD,BANK,Sr Unsecured,83,2023/11/27,25-Aug-28,9.917,JIBAR,155,,100.1900748,99.9998858,0.190189041,100,100,0,,0,,,,,Price,25-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2028/08/10,ASC052,ZAG000198748,ZAG000198748 Corp,ABSA BANK LTD,BANK,Sr Unsecured,66,2023/11/10,10-Aug-28,12.067,JIBAR,370,,100.2402938,100.0088719,0.231421918,100,100,0,,0,,,,,Price,24-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2030/06/20,ASC053,ZAG000198631,ZAG000198631 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-30,10.858,JIBAR,250,,100.1012077,100.0119639,0.089243836,100,100,0,,0,,,,,Price,28-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2030/01/31,ASC054,ZAG000198938,ZAG000198938 Corp,ABSA BANK LTD,BANK,Sr Unsecured,148,2024/01/31,31-Jan-30,10.8,,65.5,10.795,100.1547555,100.0363993,0.118356164,10.83,10.795,0,4.780624019,4.535803998,,454.2823403,26.695974,,Price,28-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2028/06/20,ASC056,ZAG000198805,ZAG000198805 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-28,12.167,JIBAR,380,,100.1467751,100.0134382,0.133336986,100,100,0,,0,,,,,Price,25-Aug-23,27-Aug-23,,,,Price Traded Methodology,
2033/12/07,ASN022,ZAG000117433,ZAG000117433 Corp,ABSA BANK LTD,BANK,Sr Unsecured,93,2023/12/07,07-Dec-33,4.41,R202,85,5.58,257.49821,254.58929,2.90892,5.815,5.24,0.05,8.163155394,7.941585168,-20.44943984,2044.943984,76.95490349,,Rate,03-Apr-23,27-Aug-23,2.799537739,39.14932043,109.6,Inflation Linked Methodology,
2033/12/07,ASN037,ZAG000121393,ZAG000121393 Corp,ABSA BANK LTD,BANK,Sr Unsecured,93,2023/12/07,07-Dec-33,3.45,R202,95,5.68,234.14715,231.87146,2.27569,6.33,5.64,-0.04,8.462203293,8.228513509,-19.26682877,1926.682877,80.81638844,,Rate,14-Aug-23,18-May-23,2.799537739,39.14932043,109.6,Inflation Linked Methodology,
2028/03/31,ASN154,ZAG000137316,ZAG000137316 Corp,ABSA BANK LTD,BANK,Sr Unsecured,25,2023/09/30,31-Mar-28,2.6,R210,164,5.9,212.03586,209.39316,2.6427,6.04,5.21,0.08,4.272490386,4.150063512,-8.799622159,879.9622159,20.08649096,,Rate,25-Jul-17,22-Aug-23,2.409047479,45.49515978,109.6,Inflation Linked Methodology,
2038/01/31,ASN195,ZAG000145632,ZAG000145632 Corp,ABSA BANK LTD,BANK,Sr Unsecured,148,2024/01/31,31-Jan-38,2.25,I2038,70,5.675,117.10431,116.75841,0.3459,5.76,5.22,0.07,11.77091102,11.44612716,-13.403907,1340.3907,155.1969335,,Rate,28-Jul-17,26-Feb-23,1.753530713,62.50246954,109.6,Inflation Linked Methodology,
2025/08/24,ASN209,ZAG000146358,ZAG000146358 Corp,ABSA BANK LTD,BANK,Sr Unsecured,80,2023/11/24,24-Aug-25,12.767,JIBAR,310,,102.5614108,102.2815862,0.279824658,100,100,0,,0,,,,,Price,22-Aug-23,03-Oct-21,,,,Price Traded Methodology,
2024/08/20,ASN279,ZAG000153487,ZAG000153487 Corp,ABSA BANK LTD,BANK,Sr Unsecured,76,2023/11/20,20-Aug-24,10.34,JIBAR,212,,100.3233161,100.0065161,0.3168,100,100,0,,0,,,,,Price,11-Jul-23,27-Aug-23,,,,Price Traded Methodology,
2025/09/13,ASN286,ZAG000154071,ZAG000154071 Corp,ABSA BANK LTD,BANK,Sr Unsecured,8,2023/09/13,13-Sep-25,10.6685,JIBAR,223.75,,102.3418073,100.0035059,2.33830137,100,100,0,,0,,,,,Price,23-Aug-23,12-Jul-23,,,,Price Traded Methodology,
2023/09/26,ASN291,ZAG000154311,ZAG000154311 Corp,ABSA BANK LTD,BANK,Sr Unsecured,21,2023/09/26,26-Sep-23,10.22,JIBAR,202,,101.8654664,99.98946639,1.876,100,100,0,,0,,,,,Price,23-Aug-23,12-Jul-23,,,,Price Traded Methodology,
2023/12/20,ASN300,ZAG000155128,ZAG000155128 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Dec-23,10.542,JIBAR,205,,102.1121517,100.0071517,2.105,100,100,0,,0,,,,,Price,02-Mar-23,27-Aug-23,,,,Price Traded Methodology,
2023/12/20,ASN310,ZAG000156431,ZAG000156431 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Dec-23,12.192,JIBAR,321,,102.583652,100.148652,2.435,100,100,0,,0,,,,,Price,10-Aug-23,04-May-22,,,,Price Traded Methodology,
2029/03/31,ASN318,ZAG000157207,ZAG000157207 Corp,ABSA BANK LTD,BANK,Sr Unsecured,25,2023/09/30,31-Mar-29,1.875,I2029,92.5,5.19,119.07292,117.96348,1.10944,5.495,4.864,0.02,5.245261733,5.112590022,-6.08770986,608.770986,29.7692967,,Price,18-Feb-19,27-Aug-23,1.402407799,78.15130528,109.6,Inflation Linked Methodology,
2033/02/28,ASN319,ZAG000157215,ZAG000157215 Corp,ABSA BANK LTD,BANK,Sr Unsecured,177,2024/02/29,28-Feb-33,1.875,I2033,100.5,5.745,107.60013,107.59245,0.00768,5.955,5.365,0.06,8.568242643,8.328992338,-8.962006373,896.2006373,78.2444315,,Price,18-Feb-19,27-Aug-23,1.494876436,73.31709656,109.6,Inflation Linked Methodology,
2024/06/24,ASN327,ZAG000158312,ZAG000158312 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-24,10.23,JIBAR,165,,102.1171595,100.0745595,2.0426,100,100,0,,0,,,,,Price,02-Mar-23,20-Apr-22,,,,Price Traded Methodology,
2024/06/20,ASN328,ZAG000158734,ZAG000158734 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-24,11.022,JIBAR,243,,102.2835292,100.0825292,2.201,100,100,0,,0,,,,,Price,19-Apr-23,20-Apr-22,,,,Price Traded Methodology,
2024/05/09,ASN333,ZAG000159195,ZAG000159195 Corp,ABSA BANK LTD,BANK,Sr Unsecured,65,2023/11/09,09-May-24,10.508,JIBAR,210,,100.6417344,100.0083755,0.633358904,100,100,0,,0,,,,,Price,09-May-19,27-Aug-23,,,,Price Traded Methodology,
2024/06/20,ASN335,ZAG000159377,ZAG000159377 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-24,10.272,JIBAR,208,,101.8300504,99.77905039,2.051,100,100,0,,0,,,,,Price,31-May-21,30-May-21,,,,Price Traded Methodology,
2038/01/31,ASN337,ZAG000159567,ZAG000159567 Corp,ABSA BANK LTD,BANK,Sr Unsecured,148,2024/01/31,31-Jan-38,2.25,I2038,91,5.885,114.32915,113.98325,0.3459,5.97,5.33,0.09,11.73047215,11.3951693,-13.02800011,1302.800011,154.1979605,,Rate,17-May-19,24-Aug-23,1.753530713,62.50246954,109.6,Inflation Linked Methodology,
2024/06/20,ASN341,ZAG000159856,ZAG000159856 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-24,10.642,JIBAR,215,,102.131981,100.006981,2.125,100,100,0,,0,,,,,Price,19-Apr-23,27-Aug-23,,,,Price Traded Methodology,
2024/06/20,ASN346,ZAG000160730,ZAG000160730 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-24,10.092,JIBAR,205,,101.6800265,99.66502646,2.015,100,100,0,,0,,,,,Price,24-Jul-23,23-Nov-22,,,,Price Traded Methodology,
2024/06/20,ASN351,ZAG000160672,ZAG000160672 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-24,10.542,JIBAR,196,,102.180637,100.075637,2.105,100,100,0,,0,,,,,Price,16-May-22,15-May-22,,,,Price Traded Methodology,
2024/06/20,ASN354,ZAG000161118,ZAG000161118 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-24,10.392,JIBAR,190,,102.0822579,100.0072579,2.075,100,100,0,,0,,,,,Price,17-Dec-20,27-Aug-23,,,,Price Traded Methodology,
2024/06/20,ASN358,ZAG000161779,ZAG000161779 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-24,10.392,JIBAR,190,,102.0822579,100.0072579,2.075,100,100,0,,0,,,,,Price,17-Dec-20,27-Aug-23,,,,Price Traded Methodology,
2024/08/30,ASN365,ZAG000162132,ZAG000162132 Corp,ABSA BANK LTD,BANK,Sr Unsecured,86,2023/11/30,30-Aug-24,10.492,JIBAR,200,,100.0546291,99.99790035,0.05672879,100,100,0,,0,,,,,Price,29-Aug-19,27-Aug-23,,,,Price Traded Methodology,
2024/06/20,ASN369,ZAG000162678,ZAG000162678 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Jun-24,11.542,JIBAR,294,,102.3942977,100.0892977,2.305,100,100,0,,0,,,,,Price,19-Apr-23,18-Apr-22,,,,Price Traded Methodology,
2024/12/20,ASN373,ZAG000162959,ZAG000162959 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Dec-24,10.282,JIBAR,171,,102.1570582,100.1040582,2.053,100,100,0,,0,,,,,Price,01-Aug-23,20-Apr-22,,,,Price Traded Methodology,
2024/12/20,ASN374,ZAG000163023,ZAG000163023 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Dec-24,10.492,JIBAR,170,,102.4648626,100.3698626,2.095,100,100,0,,0,,,,,Price,02-Nov-22,11-May-22,,,,Price Traded Methodology,
2023/11/06,ASN381,ZAG000163791,ZAG000163791 Corp,ABSA BANK LTD,BANK,Sr Unsecured,55,2023/10/30,06-Nov-23,10.498,JIBAR,114,,101.078628,100.1582554,0.920372603,100,100,0,,0,,,,,Price,14-Dec-22,20-Jun-22,,,,Price Traded Methodology,
2024/03/15,ASN383,ZAG000163908,ZAG000163908 Corp,ABSA BANK LTD,BANK,Sr Unsecured,10,2023/09/15,15-Mar-24,10.375,JIBAR,190,,102.2232986,100.0061754,2.217123288,100,100,0,,0,,,,,Price,28-Oct-22,27-Aug-23,,,,Price Traded Methodology,
2024/03/15,ASN384,ZAG000163916,ZAG000163916 Corp,ABSA BANK LTD,BANK,Sr Unsecured,10,2023/09/15,15-Mar-24,10.375,JIBAR,190,,102.2232986,100.0061754,2.217123288,100,100,0,,0,,,,,Price,28-Oct-22,27-Aug-23,,,,Price Traded Methodology,
2024/12/20,ASN388,ZAG000164518,ZAG000164518 Corp,ABSA BANK LTD,BANK,Sr Unsecured,15,2023/09/20,20-Dec-24,10.332,JIBAR,167,,102.2758865,100.2128865,2.063,100,100,0,,0,,,,,Price,10-Aug-23,26-Jun-22,,,,Price Traded Methodology,
